Unnamed: 0,Date,Open,High,Low,Close,Volume,Dividends,ADX smooth,ATR
18,2019-01-29 00:00:00-05:00,81.5634994506836,81.61900329589844,79.53600311279297,79.69400024414062,92656000,0,6.457023272764649,2.035643986293248
19,2019-01-30 00:00:00-05:00,81.1500015258789,83.84750366210938,80.98400115966797,83.52149963378906,115676000,0,8.521164221429347,2.238037109375
20,2019-01-31 00:00:00-05:00,84.64250183105469,86.82050323486328,83.9540023803711,85.9365005493164,218206000,0,7.418284183509069,2.3250018528529575
21,2019-02-01 00:00:00-05:00,81.94400024414062,83.65299987792969,81.10050201416016,81.3115005493164,230124000,0,9.342558711648346,2.584465571812221
22,2019-02-04 00:00:00-05:00,81.1500015258789,82.48149871826172,80.67500305175781,81.66549682617188,98582000,0,7.967594545093883,2.524036407470703
23,2019-02-05 00:00:00-05:00,82.16699981689453,83.26300048828125,82.125,82.94049835205078,89062000,0,7.082469944221558,2.4311790466308594
24,2019-02-06 00:00:00-05:00,83.5374984741211,83.61299896240234,81.66699981689453,82.01300048828125,78798000,0,6.506789524486703,2.4614644731794084
25,2019-02-07 00:00:00-05:00,81.25,81.2770004272461,79.64550018310547,80.71849822998047,92532000,0,6.015404478872153,2.549607413155692
26,2019-02-08 00:00:00-05:00,79.30000305175781,79.42949676513672,78.33799743652344,79.41100311279297,113150000,0,6.550699282248349,2.6315721784319197
27,2019-02-11 00:00:00-05:00,80.04900360107422,80.4645004272461,79.30000305175781,79.55000305175781,66346000,0,7.674022184859236,2.4076080322265625
28,2019-02-12 00:00:00-05:00,80.19999694824219,81.97000122070312,79.94400024414062,81.90049743652344,97172000,0,7.820505474346333,2.418215070452009
29,2019-02-13 00:00:00-05:00,82.3499984741211,82.81900024414062,81.85549926757812,82.0,71206000,0,7.038761584528541,2.3960364205496654
30,2019-02-14 00:00:00-05:00,81.2249984741211,81.8949966430664,80.3030014038086,81.13249969482422,82410000,0,6.814979508061475,2.4152859279087613
31,2019-02-15 00:00:00-05:00,81.39299774169922,81.44550323486328,80.2249984741211,80.39749908447266,86878000,0,6.591996354329201,2.300750187465123
32,2019-02-19 00:00:00-05:00,80.05000305175781,81.69999694824219,80.02799987792969,81.37899780273438,73634000,0,6.434796667383449,2.251714433942522
33,2019-02-20 00:00:00-05:00,81.5,81.74649810791016,80.50599670410156,81.1050033569336,66752000,0,6.248441412741515,2.0436428615025113
34,2019-02-21 00:00:00-05:00,80.99250030517578,81.1780014038086,80.04550170898438,80.97200012207031,69668000,0,6.075603752596578,1.888892582484654
35,2019-02-22 00:00:00-05:00,81.17500305175781,81.74700164794922,81.05850219726562,81.5780029296875,61924000,0,6.161491036179659,1.5988213675362724
36,2019-02-25 00:00:00-05:00,82.07250213623047,82.7300033569336,81.51950073242188,81.6500015258789,63690000,0,5.873926398488326,1.5562504359654017
37,2019-02-26 00:00:00-05:00,81.29900360107422,81.99949645996094,80.80650329589844,81.81999969482422,53316000,0,5.752428543471912,1.5273568289620536
38,2019-02-27 00:00:00-05:00,81.40899658203125,82.09049987792969,80.75499725341797,82.05449676513672,62976000,0,5.335153072589266,1.4837499346051897
39,2019-02-28 00:00:00-05:00,81.76249694824219,82.5885009765625,81.69149780273438,81.99150085449219,60518000,0,4.951389187048691,1.3787144252232142
40,2019-03-01 00:00:00-05:00,82.75650024414062,83.71299743652344,82.55000305175781,83.58650207519531,99498000,0,4.890682361021553,1.3316426958356584
41,2019-03-04 00:00:00-05:00,84.25,85.47149658203125,83.71800231933594,84.80850219726562,123348000,0,5.583999081054385,1.3831067766462053
42,2019-03-05 00:00:00-05:00,85.14749908447266,85.38999938964844,84.45050048828125,84.62149810791016,73630000,0,7.102584122066637,1.2773568289620536
43,2019-03-06 00:00:00-05:00,84.79850006103516,84.88749694824219,83.41400146484375,83.44750213623047,79920000,0,8.422807687811725,1.3137850080217635
44,2019-03-07 00:00:00-05:00,83.36849975585938,83.48750305175781,81.02549743652344,81.29750061035156,99140000,0,8.80489048428167,1.3684283665248327
45,2019-03-08 00:00:00-05:00,80.20050048828125,81.13600158691406,79.32849884033203,81.04000091552734,93340000,0,8.631910149660031,1.4218924386160714
46,2019-03-11 00:00:00-04:00,81.30599975585938,83.614501953125,81.30049896240234,83.53099822998047,77528000,0,9.188848777930358,1.4863570077078683
47,2019-03-12 00:00:00-04:00,83.44999694824219,84.2135009765625,83.04900360107422,83.65499877929688,72290000,0,8.59140650538843,1.4809281485421317
48,2019-03-13 00:00:00-04:00,84.1500015258789,85.0,83.96749877929688,84.54049682617188,71040000,0,8.347611927689858,1.4961068289620536
49,2019-03-14 00:00:00-04:00,84.55999755859375,85.0999984741211,84.21700286865234,84.31099700927734,58932000,0,8.480946712591761,1.5038206917898995
50,2019-03-15 00:00:00-04:00,85.1500015258789,85.94000244140625,84.65650177001953,85.61799621582031,151018000,0,8.677965354586018,1.5337137494768416
51,2019-03-18 00:00:00-04:00,85.63500213623047,87.5,85.63150024414062,87.10749816894531,108582000,0,9.28824467252972,1.5829287937709264
52,2019-03-19 00:00:00-04:00,87.67549896240234,89.20800018310547,87.67549896240234,88.09249877929688,127284000,0,10.529909636704236,1.6375716073172433
53,2019-03-20 00:00:00-04:00,88.49700164794922,89.9749984741211,88.35150146484375,89.8635025024414,125312000,0,12.28139205182604,1.7079642159598214
54,2019-03-21 00:00:00-04:00,89.81300354003906,91.1875,89.36399841308594,90.96299743652344,115356000,0,14.160599729112848,1.7152502877371651
55,2019-03-22 00:00:00-04:00,90.5084991455078,90.9489974975586,88.15550231933594,88.2385025024414,127260000,0,16.185355735555913,1.7811431884765625
56,2019-03-25 00:00:00-04:00,87.8895034790039,89.13400268554688,87.375,88.71299743652344,102076000,0,17.23052404174754,1.839679173060826
57,2019-03-26 00:00:00-04:00,89.6500015258789,90.28849792480467,88.66799926757812,89.18800354003906,97318000,0,17.75142063360542,1.8501793997628337
58,2019-03-27 00:00:00-04:00,89.20649719238281,89.375,87.28399658203125,88.28500366210938,86496000,0,18.57504581806639,1.8236792428152893
59,2019-03-28 00:00:00-04:00,88.5,88.89649963378906,87.67350006103516,88.6709976196289,60860000,0,18.52773285501784,1.7703933715820301
60,2019-03-29 00:00:00-04:00,89.3290023803711,89.64299774169922,88.83149719238281,89.0374984741211,66416000,0,18.50725197437577,1.6559290204729342
61,2019-04-01 00:00:00-04:00,90.00550079345703,90.78350067138672,89.9365005493164,90.70950317382812,84776000,0,18.82249137344401,1.697465079171316
62,2019-04-02 00:00:00-04:00,90.5510025024414,91.0,90.25599670410156,90.6989974975586,68962000,0,19.549722491952867,1.654536655970981
63,2019-04-03 00:00:00-04:00,91.33599853515624,91.5,90.4810028076172,91.03500366210938,78522000,0,20.315663603783232,1.6642510550362704
64,2019-04-04 00:00:00-04:00,91.03250122070312,91.4375,90.20999908447266,90.94300079345705,72478000,0,21.194605603945305,1.6355721609933016
65,2019-04-05 00:00:00-04:00,91.4499969482422,91.9290008544922,91.2594985961914,91.86399841308594,72810000,0,21.823006147425737,1.5715718950544064
66,2019-04-08 00:00:00-04:00,91.6614990234375,92.51000213623048,91.25550079345705,92.49299621582033,75056000,0,22.620559526822092,1.5111432756696408
67,2019-04-09 00:00:00-04:00,92.27449798583984,92.65450286865234,91.58899688720705,91.79199981689452,74288000,0,23.5897790687888,1.4527865818568608
68,2019-04-10 00:00:00-04:00,92.0500030517578,92.4000015258789,91.44049835205078,92.3665008544922,59280000,0,24.53439389464315,1.3910724094935796
69,2019-04-11 00:00:00-04:00,92.43499755859376,92.49749755859376,92.0155029296875,92.20349884033205,53096000,0,25.278811529888184,1.2249652317592055
70,2019-04-12 00:00:00-04:00,92.41999816894533,92.5749969482422,92.06500244140624,92.15299987792967,62288000,0,26.015803067222265,1.1357503618512834
71,2019-04-15 00:00:00-04:00,92.0999984741211,92.34249877929688,90.94499969482422,92.24349975585938,74488000,0,26.652782397006327,1.1198218209402913
72,2019-04-16 00:00:00-04:00,92.56749725341795,93.4885025024414,92.4000015258789,93.1520004272461,60892000,0,26.210310332015297,1.0593932015555256
73,2019-04-17 00:00:00-04:00,93.64949798583984,93.82350158691406,93.02200317382812,93.24099731445312,57870000,0,26.43323608920072,1.0292859758649564
74,2019-04-18 00:00:00-04:00,93.4394989013672,93.54100036621094,92.9739990234375,93.08450317382812,54998000,0,26.80272417838813,1.0003574916294653
75,2019-04-22 00:00:00-04:00,92.7699966430664,94.4209976196289,92.28199768066406,94.3655014038086,67476000,0,27.082251249314982,1.0284287588936951
76,2019-04-23 00:00:00-04:00,94.55999755859376,96.46299743652344,94.47899627685548,96.1884994506836,92808000,0,27.20708702845917,1.1251068115234386
77,2019-04-24 00:00:00-04:00,96.25,96.4844970703125,94.90799713134766,95.0875015258789,73516000,0,28.2034925149866,1.1649284362792989
78,2019-04-25 00:00:00-04:00,95.8499984741211,96.12249755859376,95.0155029296875,95.1125030517578,121982000,0,29.13556455883714,1.1563208443777933
79,2019-04-26 00:00:00-04:00,96.4499969482422,97.5500030517578,94.9000015258789,97.53150177001952,168652000,0,30.03300279210138,1.2751780918666316
80,2019-04-29 00:00:00-04:00,97.4499969482422,97.81700134277344,96.70449829101562,96.92150115966795,80426000,0,31.302160779543986,1.2650353567940869
81,2019-04-30 00:00:00-04:00,96.50499725341795,96.7854995727539,95.34750366210938,96.32599639892578,70120000,0,32.47522114584552,1.301356179373607
82,2019-05-01 00:00:00-04:00,96.65450286865234,97.18199920654295,95.52749633789062,95.57599639892578,62340000,0,32.31446731396395,1.350999014718193
83,2019-05-02 00:00:00-04:00,95.66649627685548,96.07749938964844,94.09349822998048,95.04100036621094,79258000,0,32.25599307298955,1.4582851954868852
84,2019-05-03 00:00:00-04:00,97.4499969482422,98.22000122070312,96.8000030517578,98.1230010986328,127632000,0,31.124509378313512,1.6489285060337582
85,2019-05-06 00:00:00-04:00,95.89900207519533,97.9499969482422,95.5250015258789,97.52749633789062,108356000,0,30.98412480104533,1.7346785409109893
86,2019-05-07 00:00:00-04:00,96.99949645996094,97.45500183105467,95.16899871826172,96.0500030517578,118042000,0,29.97024194449529,1.814213888985766
87,2019-05-08 00:00:00-04:00,95.94349670410156,96.76850128173828,95.5,95.88849639892578,81572000,0,28.80194635686737,1.8475712367466477
88,2019-05-09 00:00:00-04:00,95.0,95.47000122070312,93.8000030517578,94.99349975585938,106166000,0,27.65856070575559,1.9562492370605438
89,2019-05-10 00:00:00-04:00,94.9000015258789,95.1894989013672,92.8000030517578,94.4990005493164,114360000,0,25.867901347379235,1.9741418021065837
90,2019-05-13 00:00:00-04:00,91.8280029296875,92.3270034790039,90.9000015258789,91.13400268554688,115668000,0,24.79897794217453,2.0813920157296306
91,2019-05-14 00:00:00-04:00,91.9749984741211,92.62200164794922,90.7874984741211,92.00599670410156,92582000,0,24.646608812906457,2.099820818219865
92,2019-05-15 00:00:00-04:00,91.39749908447266,93.72149658203124,91.1500015258789,93.55750274658205,93852000,0,24.31003871646687,2.204427991594584
93,2019-05-16 00:00:00-04:00,94.2969970703125,95.87550354003906,94.114501953125,95.37850189208984,94156000,0,23.297443213061594,2.18071365356445
94,2019-05-17 00:00:00-04:00,94.65249633789062,95.52649688720705,93.3665008544922,93.4499969482422,94732000,0,22.046988805941403,2.2555345807756666
95,2019-05-20 00:00:00-04:00,92.6344985961914,93.38899993896484,91.7770004272461,92.94850158691406,75964000,0,20.558391736521084,2.262605939592633
96,2019-05-21 00:00:00-04:00,93.739501953125,93.9499969482422,92.3000030517578,92.8759994506836,80102000,0,19.810621666290704,2.262283870152067
97,2019-05-22 00:00:00-04:00,92.58899688720705,93.57450103759766,92.5500030517578,92.98400115966795,58732000,0,18.82398181915165,2.1937479291643456
98,2019-05-23 00:00:00-04:00,91.82949829101562,92.1999969482422,90.20999908447266,90.77400207519533,88486000,0,17.985754264375633,2.1648194449288534
99,2019-05-24 00:00:00-04:00,91.79450225830078,92.08799743652344,90.89250183105467,91.16400146484376,67394000,0,18.216906853249093,2.0731048583984406
100,2019-05-28 00:00:00-04:00,91.6374969482422,92.4635009765625,91.36750030517578,91.82150268554688,64000000,0,18.413398907669,1.997462136404857
101,2019-05-29 00:00:00-04:00,91.15599822998048,91.5,90.37650299072266,90.95950317382812,85580000,0,18.392894833056264,2.0100691659109953
102,2019-05-30 00:00:00-04:00,91.27449798583984,91.47350311279295,90.3915023803711,90.81600189208984,62938000,0,18.79292919638467,1.9381768362862724
103,2019-05-31 00:00:00-04:00,89.50050354003906,89.77950286865234,88.63500213623047,88.75350189208984,92376000,0,19.217162801106447,1.9232842581612704
104,2019-06-03 00:00:00-04:00,88.00050354003906,88.31449890136719,83.5999984741211,84.6344985961914,181974000,0,20.397299063463336,2.0343202863420737
105,2019-06-04 00:00:00-04:00,84.96199798583984,86.54100036621094,84.04450225830078,86.47799682617188,113582000,0,22.78301377156043,2.0816056387765047
106,2019-06-05 00:00:00-04:00,87.4800033569336,87.5999984741211,85.76249694824219,86.92500305175781,84796000,0,24.94507428360002,2.02917752947126
107,2019-06-06 00:00:00-04:00,86.885498046875,88.0,86.30650329589844,87.71800231933594,73786000,0,26.24575220195584,1.984570094517299
108,2019-06-07 00:00:00-04:00,88.18499755859375,90.3125,87.97450256347656,90.20149993896484,96164000,0,27.098182696784026,2.015605926513672
109,2019-06-10 00:00:00-04:00,91.0999984741211,94.24349975585938,90.9000015258789,93.03150177001952,107420000,0,26.49587701646478,2.1848204476492734
110,2019-06-11 00:00:00-04:00,94.1624984741211,94.68499755859376,92.9000015258789,93.18499755859376,80854000,0,24.972438378465977,2.1944634573800204
111,2019-06-12 00:00:00-04:00,92.6989974975586,93.25,92.21900177001952,92.76599884033205,53566000,0,23.69039968591158,2.1949277605329223
112,2019-06-13 00:00:00-04:00,93.33599853515624,94.15450286865234,93.11100006103516,93.51499938964844,55916000,0,22.24878229307245,2.095963614327565
113,2019-06-14 00:00:00-04:00,93.1999969482422,93.8000030517578,92.9499969482422,93.4834976196289,57024000,0,21.243798967994756,2.0628215244838137
114,2019-06-17 00:00:00-04:00,93.8249969482422,94.78450012207033,93.77249908447266,94.30149841308594,52686000,0,20.268065631044905,2.0629288809640056
115,2019-06-18 00:00:00-04:00,95.06749725341795,96.08350372314452,94.989501953125,95.06849670410156,77914000,0,19.778974452306816,2.087000710623603
116,2019-06-19 00:00:00-04:00,95.39199829101562,95.97899627685548,94.62349700927734,95.4394989013672,57906000,0,19.777006596337237,2.106536320277623
117,2019-06-20 00:00:00-04:00,96.66649627685548,96.76000213623048,95.29000091552734,95.90950012207033,64344000,0,19.606788480629568,2.055750710623606
118,2019-06-21 00:00:00-04:00,95.80500030517578,96.29750061035156,95.37899780273438,95.56500244140624,78672000,0,19.735468343645845,1.7532506670270658
119,2019-06-24 00:00:00-04:00,95.63300323486328,95.84300231933594,95.06500244140624,95.69499969482422,45660000,0,19.840247899248176,1.6305007934570332
120,2019-06-25 00:00:00-04:00,95.59200286865234,95.81950378417967,93.62100219726562,93.91349792480467,60246000,0,19.68282624649705,1.6562865121024006
121,2019-06-26 00:00:00-04:00,94.6240005493164,95.19000244140624,94.36599731445312,94.8915023803711,48838000,0,18.709818985179897,1.6265013558524006
122,2019-06-27 00:00:00-04:00,95.0999984741211,95.56199645996094,94.9020004272461,95.21399688720705,42834000,0,17.82096135165119,1.489072527204242
123,2019-06-28 00:00:00-04:00,95.45500183105467,95.64700317382812,94.1999969482422,94.68150329589844,60748000,0,17.15652285260833,1.3037158421107702
124,2019-07-01 00:00:00-04:00,96.14900207519533,96.49099731445312,95.73300170898438,96.1094970703125,63842000,0,16.19806406918388,1.3054656982421864
125,2019-07-02 00:00:00-04:00,95.96900177001952,96.739501953125,95.3314971923828,96.71549987792967,52918000,0,15.746179341466386,1.3323947361537378
126,2019-07-03 00:00:00-04:00,96.79450225830078,97.07949829101562,96.5250015258789,96.9499969482422,33806000,0,15.218951392832558,1.2728227887834822
127,2019-07-05 00:00:00-04:00,96.43000030517578,97.29499816894533,96.26499938964844,97.14550018310548,52568000,0,14.906919972861823,1.285679408482146
128,2019-07-08 00:00:00-04:00,96.70600128173828,97.8000030517578,96.4124984741211,97.61599731445312,57668000,0,14.580829306024013,1.2918581281389518
129,2019-07-09 00:00:00-04:00,97.38999938964844,99.50050354003906,97.17400360107422,99.41500091552734,86914000,0,14.62173682314118,1.3307506016322566
130,2019-07-10 00:00:00-04:00,99.82550048828124,101.24700164794922,99.7699966430664,100.87049865722656,98638000,0,15.538697732919246,1.3647864205496663
131,2019-07-11 00:00:00-04:00,101.28099822998048,101.79000091552734,99.76499938964844,100.05349731445312,86356000,0,17.07762139697183,1.4044292994907923
132,2019-07-12 00:00:00-04:00,100.41349792480467,100.8499984741211,100.19349670410156,100.5500030517578,50186000,0,18.68844574676282,1.3957148960658483
133,2019-07-15 00:00:00-04:00,101.06999969482422,101.1449966430664,100.07749938964844,101.04949951171876,59626000,0,20.18492635342074,1.4163932800292958
134,2019-07-16 00:00:00-04:00,100.52899932861328,101.31600189208984,100.06099700927734,100.49500274658205,52364000,0,21.58817091525911,1.3490006583077567
135,2019-07-17 00:00:00-04:00,100.35250091552734,100.5999984741211,99.60150146484376,99.60150146484376,51176000,0,22.909605258572427,1.3291429792131686
136,2019-07-18 00:00:00-04:00,99.00050354003906,99.375,97.57749938964844,98.8949966430664,69738000,0,23.590822591897066,1.4258221217564173
137,2019-07-19 00:00:00-04:00,99.5605010986328,99.8000030517578,98.11150360107422,98.22599792480467,63712000,0,22.661107920111025,1.4430716378348214
138,2019-07-22 00:00:00-04:00,98.55699920654295,99.4499969482422,97.91300201416016,99.28150177001952,58000000,0,22.0163584680254,1.423607417515347
139,2019-07-23 00:00:00-04:00,99.79949951171876,99.8895034790039,98.65650177001952,99.72450256347656,54070000,0,21.293503552424895,1.411107199532646
140,2019-07-24 00:00:00-04:00,98.46499633789062,100.06500244140624,98.2935028076172,100.04049682617188,52626000,0,20.863040657469533,1.4980359758649544
141,2019-07-25 00:00:00-04:00,100.0500030517578,100.05999755859376,98.63600158691406,98.69100189208984,82730000,0,20.282520879691237,1.5261786324637268
142,2019-07-26 00:00:00-04:00,97.0999984741211,97.54499816894533,96.22550201416016,97.15249633789062,98542000,0,19.73983596138752,1.6031782967703683
143,2019-07-29 00:00:00-04:00,96.5,96.61150360107422,94.5270004272461,95.62249755859376,89864000,0,19.25275915222719,1.624535151890346
144,2019-07-30 00:00:00-04:00,94.55599975585938,95.49449920654295,94.17400360107422,94.92649841308594,58218000,0,19.64601821279728,1.597141810825894
145,2019-07-31 00:00:00-04:00,94.90550231933594,94.97750091552734,92.47200012207033,93.33899688720705,89414000,0,20.217820152601696,1.6314631870814733
146,2019-08-01 00:00:00-04:00,93.58599853515624,94.89600372314452,92.20050048828124,92.76599884033205,94266000,0,21.427923287046283,1.767106192452567
147,2019-08-02 00:00:00-04:00,92.25350189208984,92.31800079345705,90.4010009765625,91.16200256347656,99124000,0,22.693321112324437,1.8597848074776795
148,2019-08-05 00:00:00-04:00,88.51100158691406,89.43350219726562,87.43900299072266,88.25650024414062,121164000,0,24.50304640282499,2.0360701424734944
149,2019-08-06 00:00:00-04:00,89.61150360107422,89.6884994506836,87.66999816894531,89.3915023803711,101406000,0,26.87344581446421,2.1089275905064193
150,2019-08-07 00:00:00-04:00,88.69950103759766,89.94650268554688,87.8499984741211,89.66999816894531,90538000,0,28.866971972565377,2.1141063145228807
151,2019-08-08 00:00:00-04:00,90.3000030517578,91.71299743652344,89.90550231933594,91.64450073242188,74024000,0,30.41883150840404,2.139427730015348
152,2019-08-09 00:00:00-04:00,91.44750213623048,91.55449676513672,90.11100006103516,90.37899780273438,57596000,0,30.58766580707997,2.1391781398228247
153,2019-08-12 00:00:00-04:00,89.79949951171875,90.04900360107422,88.8499984741211,89.24600219726562,58110000,0,30.77688546994016,2.160320826939174
154,2019-08-13 00:00:00-04:00,89.1500015258789,91.58699798583984,89.0,91.21700286865234,79880000,0,31.295915847577827,2.218570709228518
155,2019-08-14 00:00:00-04:00,89.65049743652344,89.78250122070312,87.86100006103516,88.14800262451172,97872000,0,30.789311562363498,2.3565711975097665
156,2019-08-15 00:00:00-04:00,89.09950256347656,89.4000015258789,88.0979995727539,88.80599975585938,75182000,0,30.728537912087013,2.2734642028808603
157,2019-08-16 00:00:00-04:00,89.64450073242188,90.14550018310548,89.22750091552734,89.62850189208984,60360000,0,30.63369890437509,2.181607382638116
158,2019-08-19 00:00:00-04:00,90.90399932861328,91.3000030517578,90.63050079345705,90.80599975585938,56326000,0,29.9913243533579,2.1975364685058594
159,2019-08-20 00:00:00-04:00,90.7249984741211,90.84100341796876,89.99400329589844,90.06900024414062,38590000,0,28.701916075833186,2.0790721348353816
160,2019-08-21 00:00:00-04:00,90.96949768066406,91.47899627685548,90.75,91.177001953125,40636000,0,27.76584282728689,1.9872501918247798
161,2019-08-22 00:00:00-04:00,91.4000015258789,91.47049713134766,90.00499725341797,90.23300170898438,53070000,0,26.532348828290097,1.9230003356933614
162,2019-08-23 00:00:00-04:00,89.65149688720703,90.24500274658205,87.2614974975586,87.48100280761719,105416000,0,25.82886773720012,1.8701793125697574
163,2019-08-26 00:00:00-04:00,88.34549713134766,88.5,87.17549896240234,88.44349670410156,61600000,0,26.25762181169849,1.820607866559713
164,2019-08-27 00:00:00-04:00,88.7864990234375,88.97000122070312,87.33399963378906,88.09149932861328,60394000,0,26.660260722594675,1.787714821951733
165,2019-08-28 00:00:00-04:00,87.75,88.39299774169922,87.20249938964844,88.2125015258789,48394000,0,26.71676884156034,1.7268218994140656
166,2019-08-29 00:00:00-04:00,89.1500015258789,89.92749786376953,88.86250305175781,89.31999969482422,60302000,0,26.74290558607839,1.739785875592916
167,2019-08-30 00:00:00-04:00,89.87449645996094,89.98699951171875,88.22850036621094,88.81449890136719,61174000,0,25.76098372432968,1.756178719656811
168,2019-09-03 00:00:00-04:00,88.5,90.04000091552734,88.4000015258789,89.49199676513672,70860000,0,25.10451561357832,1.6885359627859964
169,2019-09-04 00:00:00-04:00,90.25,90.38150024414062,89.8115005493164,90.03099822998047,46482000,0,24.441678157516098,1.5123574393136192
170,2019-09-05 00:00:00-04:00,91.09750366210938,92.0999984741211,90.77899932861328,92.03600311279295,66216000,0,23.544548236025044,1.567143031529021
171,2019-09-06 00:00:00-04:00,91.91100311279295,92.03250122070312,91.31999969482422,91.67549896240234,49938000,0,22.110309476209512,1.5226075308663514
172,2019-09-09 00:00:00-04:00,92.0500030517578,92.5,91.23049926757812,91.56749725341795,59990000,0,20.79518293767748,1.4938932146344885
173,2019-09-10 00:00:00-04:00,91.1374969482422,91.29049682617188,90.26699829101562,91.02749633789062,52278000,0,19.76895784421868,1.5262859889439173
174,2019-09-11 00:00:00-04:00,90.60700225830078,91.6709976196289,90.4540023803711,91.14949798583984,48656000,0,18.52737625036973,1.5125002179826998
175,2019-09-12 00:00:00-04:00,91.88150024414062,92.68299865722656,91.71399688720705,92.17749786376952,56470000,0,17.33236519788889,1.517357417515345
176,2019-09-13 00:00:00-04:00,92.10050201416016,92.30599975585938,91.7584991455078,91.96700286865234,39426000,0,16.82654085187706,1.3433570861816395
177,2019-09-16 00:00:00-04:00,91.20099639892578,91.28450012207033,90.01000213623047,90.39199829101562,73510000,0,16.339878631360797,1.388535635811941
178,2019-09-17 00:00:00-04:00,90.35399627685548,91.19950103759766,90.20500183105467,91.12750244140624,39648000,0,15.667386528468075,1.3427140372140067
179,2019-09-18 00:00:00-04:00,90.85199737548828,91.10299682617188,89.7750015258789,90.8730010986328,50112000,0,15.06313274434122,1.354285648890903
180,2019-09-19 00:00:00-04:00,91.0510025024414,91.62850189208984,90.8949966430664,91.0749969482422,40630000,0,14.734677946057213,1.285750252859933
181,2019-09-20 00:00:00-04:00,91.08550262451172,91.53150177001952,89.0459976196289,89.70800018310547,106838000,0,14.120806460048357,1.337679181780133
182,2019-09-23 00:00:00-04:00,88.8499984741211,89.63500213623047,88.36599731445312,89.26499938964844,58446000,0,14.629967783364348,1.3163937159946977
183,2019-09-24 00:00:00-04:00,89.53050231933594,89.7854995727539,86.77749633789062,87.08049774169922,92320000,0,15.471204188437918,1.4677151271275102
184,2019-09-25 00:00:00-04:00,87.36799621582031,88.6500015258789,86.1500015258789,88.41649627685547,69864000,0,16.821709931779264,1.4985008239746083
185,2019-09-26 00:00:00-04:00,88.1395034790039,88.16850280761719,86.57499694824219,86.99199676513672,70736000,0,18.31053434992171,1.5788933890206474
186,2019-09-27 00:00:00-04:00,87.4000015258789,87.45600128173828,85.69100189208984,86.27249908447266,78144000,0,19.718681964699684,1.614286150251116
187,2019-09-30 00:00:00-04:00,86.34950256347656,86.87300109863281,85.46099853515625,86.79550170898438,52894000,0,21.36640231355993,1.6222506931849898
188,2019-10-01 00:00:00-04:00,87.30000305175781,87.77999877929688,86.42050170898438,86.78250122070312,61690000,0,22.917421065060232,1.6324293954031819
189,2019-10-02 00:00:00-04:00,86.38700103759766,86.44450378417969,85.25,85.6614990234375,66022000,0,23.575077163233512,1.6323580060686393
190,2019-10-03 00:00:00-04:00,85.6500015258789,86.25,84.25299835205078,86.22100067138672,69364000,0,24.697109927605705,1.735893794468471
191,2019-10-04 00:00:00-04:00,86.3010025024414,87.02899932861328,85.96150207519531,86.98249816894531,49438000,0,26.04865363962846,1.6723578316824776
192,2019-10-07 00:00:00-04:00,86.58149719238281,87.3915023803711,86.18499755859375,86.63300323486328,43094000,0,26.613033532960543,1.6875010899135034
