Date,Open,High,Low,Close,Volume,ADX smooth,ATR,MFI,RSI
2019-02-26 00:00:00-05:00,81.29900360107422,81.99949645996094,80.80650329589844,81.81999969482422,53316000,5.752428543471912,1.5273568289620536,49.64115633633877,48.931334537027105
2019-02-27 00:00:00-05:00,81.40899658203125,82.09049987792969,80.75499725341797,82.05449676513672,62976000,5.335153072589266,1.4837499346051897,56.87969951911277,58.3814359369047
2019-02-28 00:00:00-05:00,81.76249694824219,82.5885009765625,81.69149780273438,81.99150085449219,60518000,4.951389187048691,1.3787144252232142,64.1173722785058,69.1844682441638
2019-03-01 00:00:00-05:00,82.75650024414062,83.71299743652344,82.55000305175781,83.58650207519531,99498000,4.890682361021553,1.3316426958356584,71.25837325982647,74.66848943082759
2019-03-04 00:00:00-05:00,84.25,85.47149658203125,83.71800231933594,84.80850219726562,123348000,5.583999081054385,1.3831067766462053,71.36486666717323,70.61539293634053
2019-03-05 00:00:00-05:00,85.14749908447266,85.38999938964844,84.45050048828125,84.62149810791016,73630000,7.102584122066637,1.2773568289620536,71.48729113183931,68.35655649687634
2019-03-06 00:00:00-05:00,84.79850006103516,84.88749694824219,83.41400146484375,83.44750213623047,79920000,8.422807687811725,1.3137850080217637,64.18926120692907,65.54320699278347
2019-03-07 00:00:00-05:00,83.36849975585938,83.48750305175781,81.02549743652344,81.29750061035156,99140000,8.80489048428167,1.368428366524833,64.09485256151225,55.0778737885893
2019-03-08 00:00:00-05:00,80.20050048828125,81.13600158691406,79.32849884033203,81.04000091552734,93340000,8.631910149660031,1.4218924386160714,64.04881424798259,47.91719596536113
2019-03-11 00:00:00-04:00,81.30599975585938,83.614501953125,81.30049896240234,83.53099822998047,77528000,9.188848777930358,1.4863570077078685,64.04294582260984,61.71412783201326
2019-03-12 00:00:00-04:00,83.44999694824219,84.2135009765625,83.04900360107422,83.65499877929688,72290000,8.59140650538843,1.4809281485421315,64.09847076367787,62.966366043050876
2019-03-13 00:00:00-04:00,84.1500015258789,85.0,83.96749877929688,84.54049682617188,71040000,8.347611927689858,1.4961068289620536,71.20007917101955,63.94050709985754
2019-03-14 00:00:00-04:00,84.55999755859375,85.0999984741211,84.21700286865234,84.31099700927734,58932000,8.480946712591761,1.5038206917898995,71.29379849732865,62.3388578043058
2019-03-15 00:00:00-04:00,85.1500015258789,85.94000244140625,84.65650177001953,85.61799621582031,151018000,8.677965354586018,1.5337137494768416,71.36993360235498,65.93120610454454
2019-03-18 00:00:00-04:00,85.63500213623047,87.5,85.63150024414062,87.10749816894531,108582000,9.28824467252972,1.5829287937709264,78.48837988619599,69.17648257862622
2019-03-19 00:00:00-04:00,87.67549896240234,89.20800018310547,87.67549896240234,88.09249877929688,127284000,10.529909636704236,1.6375716073172433,78.5840259333078,71.63934834352787
2019-03-20 00:00:00-04:00,88.49700164794922,89.9749984741211,88.35150146484375,89.8635025024414,125312000,12.28139205182604,1.7079642159598214,78.7057697172234,71.98906772589777
2019-03-21 00:00:00-04:00,89.81300354003906,91.1875,89.36399841308594,90.96299743652344,115356000,14.160599729112848,1.7152502877371651,78.83711589178239,71.7465685106328
2019-03-22 00:00:00-04:00,90.5084991455078,90.9489974975586,88.15550231933594,88.2385025024414,127260000,16.185355735555913,1.7811431884765625,71.37088373538369,60.83714925242122
2019-03-25 00:00:00-04:00,87.8895034790039,89.13400268554688,87.375,88.71299743652344,102076000,17.23052404174754,1.839679173060826,64.02736239785285,66.4665212538586
2019-03-26 00:00:00-04:00,89.6500015258789,90.28849792480467,88.66799926757812,89.18800354003906,97318000,17.75142063360542,1.8501793997628333,71.20473984057412,77.56316567684631
2019-03-27 00:00:00-04:00,89.20649719238281,89.375,87.28399658203125,88.28500366210938,86496000,18.57504581806639,1.8236792428152893,70.88185605952503,74.21621304581771
2019-03-28 00:00:00-04:00,88.5,88.89649963378906,87.67350006103516,88.6709976196289,60860000,18.52773285501784,1.77039337158203,77.7978461838049,69.99379154058825
2019-03-29 00:00:00-04:00,89.3290023803711,89.64299774169922,88.83149719238281,89.0374984741211,66416000,18.50725197437577,1.6559290204729342,77.94189355360425,70.54939959209662
2019-04-01 00:00:00-04:00,90.00550079345703,90.78350067138672,89.9365005493164,90.70950317382812,84776000,18.82249137344401,1.697465079171316,78.05625085691055,72.21785024993515
2019-04-02 00:00:00-04:00,90.5510025024414,91.0,90.25599670410156,90.6989974975586,68962000,19.549722491952867,1.654536655970981,78.17796456839079,73.37529202085129
2019-04-03 00:00:00-04:00,91.33599853515624,91.5,90.4810028076172,91.03500366210938,78522000,20.315663603783232,1.6642510550362704,78.28627758275479,71.3385482220932
2019-04-04 00:00:00-04:00,91.03250122070312,91.4375,90.20999908447266,90.94300079345705,72478000,21.194605603945305,1.6355721609933016,71.09113856375988,66.9779976697456
2019-04-05 00:00:00-04:00,91.4499969482422,91.9290008544922,91.2594985961914,91.86399841308594,72810000,21.823006147425737,1.5715718950544064,71.21730367715328,66.78982104914223
2019-04-08 00:00:00-04:00,91.6614990234375,92.51000213623048,91.25550079345705,92.49299621582033,75056000,22.62055952682209,1.5111432756696408,71.33048596721233,63.03084197448534
2019-04-09 00:00:00-04:00,92.27449798583984,92.65450286865234,91.58899688720705,91.79199981689452,74288000,23.5897790687888,1.4527865818568608,64.10459876852498,54.2771758255859
2019-04-10 00:00:00-04:00,92.0500030517578,92.4000015258789,91.44049835205078,92.3665008544922,59280000,24.53439389464315,1.3910724094935796,64.17897754324972,77.37033533485423
2019-04-11 00:00:00-04:00,92.43499755859376,92.49749755859376,92.0155029296875,92.20349884033205,53096000,25.278811529888184,1.2249652317592057,71.38549114200046,74.14063299728676
2019-04-12 00:00:00-04:00,92.41999816894533,92.5749969482422,92.06500244140624,92.15299987792967,62288000,26.015803067222265,1.1357503618512834,78.49081025145357,71.7853995645473
2019-04-15 00:00:00-04:00,92.0999984741211,92.34249877929688,90.94499969482422,92.24349975585938,74488000,26.652782397006327,1.1198218209402913,71.29480575339208,83.02870965688412
2019-04-16 00:00:00-04:00,92.56749725341795,93.4885025024414,92.4000015258789,93.1520004272461,60892000,26.210310332015297,1.0593932015555256,78.37113082944359,84.389813756534
2019-04-17 00:00:00-04:00,93.64949798583984,93.82350158691406,93.02200317382812,93.24099731445312,57870000,26.43323608920072,1.0292859758649564,78.45066679120876,83.69532378544481
2019-04-18 00:00:00-04:00,93.4394989013672,93.54100036621094,92.9739990234375,93.08450317382812,54998000,26.80272417838813,1.0003574916294653,71.25546726909047,75.14824162010677
2019-04-22 00:00:00-04:00,92.7699966430664,94.4209976196289,92.28199768066406,94.3655014038086,67476000,27.082251249314982,1.0284287588936951,71.34547290770611,80.59247715953146
2019-04-23 00:00:00-04:00,94.55999755859376,96.46299743652344,94.47899627685548,96.1884994506836,92808000,27.20708702845917,1.1251068115234386,71.41684352762545,84.4508752477425
2019-04-24 00:00:00-04:00,96.25,96.4844970703125,94.90799713134766,95.0875015258789,73516000,28.2034925149866,1.1649284362792989,64.13798419101295,74.41250330306758
2019-04-25 00:00:00-04:00,95.8499984741211,96.12249755859376,95.0155029296875,95.1125030517578,121982000,29.13556455883714,1.1563208443777933,63.91648022864023,71.39289884460985
2019-04-26 00:00:00-04:00,96.4499969482422,97.5500030517578,94.9000015258789,97.53150177001952,168652000,30.03300279210138,1.2751780918666316,64.04246936869514,76.85059372359754
2019-04-29 00:00:00-04:00,97.4499969482422,97.81700134277344,96.70449829101562,96.92150115966795,80426000,31.302160779543986,1.2650353567940869,64.17916043363961,77.60322665935308
2019-04-30 00:00:00-04:00,96.50499725341795,96.7854995727539,95.34750366210938,96.32599639892578,70120000,32.47522114584552,1.301356179373607,63.93196644283942,71.25905389695444
2019-05-01 00:00:00-04:00,96.65450286865234,97.18199920654295,95.52749633789062,95.57599639892578,62340000,32.31446731396395,1.350999014718193,56.75134995758426,67.03369283246981
2019-05-02 00:00:00-04:00,95.66649627685548,96.07749938964844,94.09349822998048,95.04100036621094,79258000,32.25599307298955,1.4582851954868852,49.615698194413234,63.90602843392978
2019-05-03 00:00:00-04:00,97.4499969482422,98.22000122070312,96.8000030517578,98.1230010986328,127632000,31.124509378313512,1.6489285060337582,49.7233713765845,71.97864189756508
2019-05-06 00:00:00-04:00,95.89900207519533,97.9499969482422,95.5250015258789,97.52749633789062,108356000,30.98412480104533,1.7346785409109893,49.51970497243028,66.74831948798197
2019-05-07 00:00:00-04:00,96.99949645996094,97.45500183105467,95.16899871826172,96.0500030517578,118042000,29.97024194449529,1.814213888985766,42.45258392073632,59.71907798872298
2019-05-08 00:00:00-04:00,95.94349670410156,96.76850128173828,95.5,95.88849639892578,81572000,28.80194635686737,1.847571236746648,35.40396197317344,59.69837083730701
2019-05-09 00:00:00-04:00,95.0,95.47000122070312,93.8000030517578,94.99349975585938,106166000,27.65856070575559,1.956249237060544,35.33297176755151,52.23169284176245
2019-05-10 00:00:00-04:00,94.9000015258789,95.1894989013672,92.8000030517578,94.4990005493164,114360000,25.867901347379235,1.974141802106584,28.35334876768561,43.37009461969491
2019-05-13 00:00:00-04:00,91.8280029296875,92.3270034790039,90.9000015258789,91.13400268554688,115668000,24.79897794217453,2.0813920157296306,21.370635396279493,36.826501511845834
2019-05-14 00:00:00-04:00,91.9749984741211,92.62200164794922,90.7874984741211,92.00599670410156,92582000,24.646608812906457,2.099820818219865,28.266505639432577,40.201836734497455
2019-05-15 00:00:00-04:00,91.39749908447266,93.72149658203124,91.1500015258789,93.55750274658205,93852000,24.31003871646687,2.204427991594584,35.217679954192896,36.740077205294675
2019-05-16 00:00:00-04:00,94.2969970703125,95.87550354003906,94.114501953125,95.37850189208984,94156000,23.297443213061594,2.18071365356445,35.090984485359286,45.23648015255025
2019-05-17 00:00:00-04:00,94.65249633789062,95.52649688720705,93.3665008544922,93.4499969482422,94732000,22.046988805941403,2.2555345807756666,27.872354439974785,41.79645284717144
2019-05-20 00:00:00-04:00,92.6344985961914,93.38899993896484,91.7770004272461,92.94850158691406,75964000,20.558391736521084,2.262605939592633,27.935993156335478,42.397512747302514
2019-05-21 00:00:00-04:00,93.739501953125,93.9499969482422,92.3000030517578,92.8759994506836,80102000,19.810621666290704,2.262283870152067,35.004826800433136,43.5634415109267
2019-05-22 00:00:00-04:00,92.58899688720705,93.57450103759766,92.5500030517578,92.98400115966795,58732000,18.82398181915165,2.1937479291643456,35.08566858676494,31.439615422132363
2019-05-23 00:00:00-04:00,91.82949829101562,92.1999969482422,90.20999908447266,90.77400207519533,88486000,17.985754264375633,2.1648194449288534,27.93741256841452,28.156043700053687
2019-05-24 00:00:00-04:00,91.79450225830078,92.08799743652344,90.89250183105467,91.16400146484376,67394000,18.216906853249093,2.0731048583984406,35.01247641650026,33.00048416997768
2019-05-28 00:00:00-04:00,91.6374969482422,92.4635009765625,91.36750030517578,91.82150268554688,64000000,18.413398907669,1.997462136404857,42.150743814610685,36.32207372602626
2019-05-29 00:00:00-04:00,91.15599822998048,91.5,90.37650299072266,90.95950317382812,85580000,18.392894833056264,2.010069165910996,42.29111312268471,36.402869483552564
2019-05-30 00:00:00-04:00,91.27449798583984,91.47350311279295,90.3915023803711,90.81600189208984,62938000,18.79292919638467,1.9381768362862724,42.45747236009402,37.28509900353783
2019-05-31 00:00:00-04:00,89.50050354003906,89.77950286865234,88.63500213623047,88.75350189208984,92376000,19.217162801106447,1.9232842581612704,42.584109380712704,40.96961382731481
2019-06-03 00:00:00-04:00,88.00050354003906,88.31449890136719,83.5999984741211,84.6344985961914,181974000,20.397299063463336,2.0343202863420737,42.75278081917893,27.563560433905565
2019-06-04 00:00:00-04:00,84.96199798583984,86.54100036621094,84.04450225830078,86.47799682617188,113582000,22.78301377156043,2.0816056387765047,42.48793501382082,28.828602314713493
2019-06-05 00:00:00-04:00,87.4800033569336,87.5999984741211,85.76249694824219,86.92500305175781,84796000,24.94507428360002,2.02917752947126,42.2124848148784,22.45612063835182
2019-06-06 00:00:00-04:00,86.885498046875,88.0,86.30650329589844,87.71800231933594,73786000,26.24575220195584,1.984570094517299,41.93758837780659,29.831133284009738
2019-06-07 00:00:00-04:00,88.18499755859375,90.3125,87.97450256347656,90.20149993896484,96164000,27.098182696784026,2.015605926513672,49.10893814552233,41.51741561942382
2019-06-10 00:00:00-04:00,91.0999984741211,94.24349975585938,90.9000015258789,93.03150177001952,107420000,26.49587701646478,2.1848204476492734,56.39869169501902,50.41030699547051
2019-06-11 00:00:00-04:00,94.1624984741211,94.68499755859376,92.9000015258789,93.18499755859376,80854000,24.972438378465977,2.1944634573800204,56.39939020820957,50.5290770462299
2019-06-12 00:00:00-04:00,92.6989974975586,93.25,92.21900177001952,92.76599884033205,53566000,23.69039968591158,2.1949277605329223,56.37484886710706,55.78934111114018
2019-06-13 00:00:00-04:00,93.33599853515624,94.15450286865234,93.11100006103516,93.51499938964844,55916000,22.24878229307245,2.095963614327565,63.7539413689223,56.69304062783172
2019-06-14 00:00:00-04:00,93.1999969482422,93.8000030517578,92.9499969482422,93.4834976196289,57024000,21.24379896799476,2.0628215244838137,56.408163788747856,54.906401761827986
2019-06-17 00:00:00-04:00,93.8249969482422,94.78450012207033,93.77249908447266,94.30149841308594,52686000,20.268065631044905,2.0629288809640056,56.47818078665706,59.8916538704724
2019-06-18 00:00:00-04:00,95.06749725341795,96.08350372314452,94.989501953125,95.06849670410156,77914000,19.778974452306816,2.087000710623603,63.81829756205408,62.13853861823763
2019-06-19 00:00:00-04:00,95.39199829101562,95.97899627685548,94.62349700927734,95.4394989013672,57906000,19.77700659633724,2.106536320277623,63.59551285378853,71.12478696759982
2019-06-20 00:00:00-04:00,96.66649627685548,96.76000213623048,95.29000091552734,95.90950012207033,64344000,19.606788480629568,2.055750710623606,70.85193859344503,96.30009530475277
2019-06-21 00:00:00-04:00,95.80500030517578,96.29750061035156,95.37899780273438,95.56500244140624,78672000,19.735468343645845,1.7532506670270658,70.46887364588589,92.5541067386182
2019-06-24 00:00:00-04:00,95.63300323486328,95.84300231933594,95.06500244140624,95.69499969482422,45660000,19.840247899248176,1.6305007934570332,63.29250477575115,92.32626730146784
2019-06-25 00:00:00-04:00,95.59200286865234,95.81950378417967,93.62100219726562,93.91349792480467,60246000,19.68282624649705,1.6562865121024006,56.23231397849252,77.2965505186657
2019-06-26 00:00:00-04:00,94.6240005493164,95.19000244140624,94.36599731445312,94.8915023803711,48838000,18.709818985179897,1.6265013558524006,56.48927286401511,73.82404417498208
2019-06-27 00:00:00-04:00,95.0999984741211,95.56199645996094,94.9020004272461,95.21399688720705,42834000,17.82096135165119,1.489072527204242,56.73618741705428,64.87626341944377
2019-06-28 00:00:00-04:00,95.45500183105467,95.64700317382812,94.1999969482422,94.68150329589844,60748000,17.15652285260833,1.3037158421107702,49.72497922127259,59.699313853280294
2019-07-01 00:00:00-04:00,96.14900207519533,96.49099731445312,95.73300170898438,96.1094970703125,63842000,16.19806406918388,1.3054656982421864,49.80533961589165,69.1637696179391
2019-07-02 00:00:00-04:00,95.96900177001952,96.739501953125,95.3314971923828,96.71549987792967,52918000,15.746179341466386,1.3323947361537378,56.95087651186574,68.64986991647238
2019-07-03 00:00:00-04:00,96.79450225830078,97.07949829101562,96.5250015258789,96.9499969482422,33806000,15.218951392832558,1.2728227887834822,57.06463411852217,69.7330510940534
2019-07-05 00:00:00-04:00,96.43000030517578,97.29499816894533,96.26499938964844,97.14550018310548,52568000,14.906919972861823,1.285679408482146,64.18414317414874,67.42437203006122
2019-07-08 00:00:00-04:00,96.70600128173828,97.8000030517578,96.4124984741211,97.61599731445312,57668000,14.580829306024013,1.2918581281389518,64.27759988702843,66.19622938764874
2019-07-09 00:00:00-04:00,97.38999938964844,99.50050354003906,97.17400360107422,99.41500091552734,86914000,14.62173682314118,1.3307506016322566,64.35726515836673,71.39094488027327
2019-07-10 00:00:00-04:00,99.82550048828124,101.24700164794922,99.7699966430664,100.87049865722656,98638000,15.538697732919246,1.3647864205496665,71.5416977798279,74.1341017669814
2019-07-11 00:00:00-04:00,101.28099822998048,101.79000091552734,99.76499938964844,100.05349731445312,86356000,17.07762139697183,1.4044292994907923,64.19539544308009,70.87577213062626
2019-07-12 00:00:00-04:00,100.41349792480467,100.8499984741211,100.19349670410156,100.5500030517578,50186000,18.68844574676282,1.3957148960658483,63.97966948171747,71.83594841081099
2019-07-15 00:00:00-04:00,101.06999969482422,101.1449966430664,100.07749938964844,101.04949951171876,59626000,20.18492635342074,1.4163932800292958,71.1536450844973,86.27863643556853
2019-07-16 00:00:00-04:00,100.52899932861328,101.31600189208984,100.06099700927734,100.49500274658205,52364000,21.58817091525911,1.3490006583077567,70.88116306243357,79.76948431478404
2019-07-17 00:00:00-04:00,100.35250091552734,100.5999984741211,99.60150146484376,99.60150146484376,51176000,22.909605258572427,1.3291429792131686,63.667868745112486,71.97600168141079
2019-07-18 00:00:00-04:00,99.00050354003906,99.375,97.57749938964844,98.8949966430664,69738000,23.590822591897066,1.425822121756417,56.53610051599603,70.742837655016
2019-07-19 00:00:00-04:00,99.5605010986328,99.8000030517578,98.11150360107422,98.22599792480467,63712000,22.661107920111025,1.4430716378348214,63.5505677254444,61.26097016440011
2019-07-22 00:00:00-04:00,98.55699920654295,99.4499969482422,97.91300201416016,99.28150177001952,58000000,22.0163584680254,1.423607417515347,63.65259543339293,63.02934839118061
2019-07-23 00:00:00-04:00,99.79949951171876,99.8895034790039,98.65650177001952,99.72450256347656,54070000,21.29350355242489,1.411107199532646,63.725288000370114,63.79594475248774
2019-07-24 00:00:00-04:00,98.46499633789062,100.06500244140624,98.2935028076172,100.04049682617188,52626000,20.863040657469533,1.4980359758649544,63.80788589468104,64.2246262339844
2019-07-25 00:00:00-04:00,100.0500030517578,100.05999755859376,98.63600158691406,98.69100189208984,82730000,20.28252087969124,1.5261786324637268,56.72514414600944,54.8620739392174
2019-07-26 00:00:00-04:00,97.0999984741211,97.54499816894533,96.22550201416016,97.15249633789062,98542000,19.73983596138752,1.6031782967703685,49.679189132093065,39.520106979009235
2019-07-29 00:00:00-04:00,96.5,96.61150360107422,94.5270004272461,95.62249755859376,89864000,19.25275915222719,1.624535151890346,42.70629776530467,25.85794687994445
2019-07-30 00:00:00-04:00,94.55599975585938,95.49449920654295,94.17400360107422,94.92649841308594,58218000,19.64601821279728,1.597141810825894,35.70036902742274,26.149058535082702
2019-07-31 00:00:00-04:00,94.90550231933594,94.97750091552734,92.47200012207033,93.33899688720705,89414000,20.217820152601696,1.6314631870814733,35.849051958088864,19.54553568494144
2019-08-01 00:00:00-04:00,93.58599853515624,94.89600372314452,92.20050048828124,92.76599884033205,94266000,21.427923287046283,1.767106192452567,36.02971623656441,15.231891994018255
2019-08-02 00:00:00-04:00,92.25350189208984,92.31800079345705,90.4010009765625,91.16200256347656,99124000,22.69332111232444,1.8597848074776795,28.88141648952413,13.998605024853575
2019-08-05 00:00:00-04:00,88.51100158691406,89.43350219726562,87.43900299072266,88.25650024414062,121164000,24.50304640282499,2.0360701424734944,29.082332314121462,12.11766408243463
2019-08-06 00:00:00-04:00,89.61150360107422,89.6884994506836,87.66999816894531,89.3915023803711,101406000,26.87344581446421,2.10892759050642,35.90195318210106,19.14950000891608
2019-08-07 00:00:00-04:00,88.69950103759766,89.94650268554688,87.8499984741211,89.66999816894531,90538000,28.866971972565377,2.1141063145228807,42.84761650405572,21.502786061763032
2019-08-08 00:00:00-04:00,90.3000030517578,91.71299743652344,89.90550231933594,91.64450073242188,74024000,30.41883150840404,2.139427730015348,42.44037481854259,26.030993622453323
2019-08-09 00:00:00-04:00,91.44750213623048,91.55449676513672,90.11100006103516,90.37899780273438,57596000,30.58766580707997,2.1391781398228247,35.20752728913319,22.10878932417208
2019-08-12 00:00:00-04:00,89.79949951171875,90.04900360107422,88.8499984741211,89.24600219726562,58110000,30.77688546994016,2.160320826939174,27.889983250411237,19.282327399044732
2019-08-13 00:00:00-04:00,89.1500015258789,91.58699798583984,89.0,91.21700286865234,79880000,31.295915847577827,2.218570709228518,27.333739756925507,29.45800771830291
2019-08-14 00:00:00-04:00,89.65049743652344,89.78250122070312,87.86100006103516,88.14800262451172,97872000,30.789311562363498,2.3565711975097665,27.521153606621297,27.172023007527457
2019-08-15 00:00:00-04:00,89.09950256347656,89.4000015258789,88.0979995727539,88.80599975585938,75182000,30.728537912087013,2.2734642028808603,34.65586527161868,31.9195781723283
2019-08-16 00:00:00-04:00,89.64450073242188,90.14550018310548,89.22750091552734,89.62850189208984,60360000,30.63369890437509,2.181607382638116,41.84565672397807,36.04100423220991
2019-08-19 00:00:00-04:00,90.90399932861328,91.3000030517578,90.63050079345705,90.80599975585938,56326000,29.9913243533579,2.19753646850586,49.11098450527248,43.17876342705266
2019-08-20 00:00:00-04:00,90.7249984741211,90.84100341796876,89.99400329589844,90.06900024414062,38590000,28.701916075833186,2.0790721348353816,49.26452721016687,42.80070660813835
2019-08-21 00:00:00-04:00,90.96949768066406,91.47899627685548,90.75,91.177001953125,40636000,27.76584282728689,1.98725019182478,56.55417833497589,50.04112802069204
2019-08-22 00:00:00-04:00,91.4000015258789,91.47049713134766,90.00499725341797,90.23300170898438,53070000,26.532348828290097,1.9230003356933607,56.65086312035496,56.0727613689639
2019-08-23 00:00:00-04:00,89.65149688720703,90.24500274658205,87.2614974975586,87.48100280761719,105416000,25.82886773720012,1.8701793125697568,56.68347034416602,44.660573839108245
2019-08-26 00:00:00-04:00,88.34549713134766,88.5,87.17549896240234,88.44349670410156,61600000,26.25762181169849,1.820607866559713,49.66103126683006,46.69842552932807
2019-08-27 00:00:00-04:00,88.7864990234375,88.97000122070312,87.33399963378906,88.09149932861328,60394000,26.660260722594675,1.787714821951733,49.62591641301828,39.52039914830839
2019-08-28 00:00:00-04:00,87.75,88.39299774169922,87.20249938964844,88.2125015258789,48394000,26.71676884156034,1.7268218994140656,42.569138138151565,43.147246586377165
2019-08-29 00:00:00-04:00,89.1500015258789,89.92749786376953,88.86250305175781,89.31999969482422,60302000,26.74290558607839,1.739785875592916,49.693954090533,50.2344365232718
2019-08-30 00:00:00-04:00,89.87449645996094,89.98699951171875,88.22850036621094,88.81449890136719,61174000,25.76098372432968,1.756178719656811,49.74602041746771,41.60931227487902
2019-09-03 00:00:00-04:00,88.5,90.04000091552734,88.4000015258789,89.49199676513672,70860000,25.10451561357832,1.6885359627859964,49.73109450351321,55.6352013266523
